By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2023-24,IND,77,27.0,120.6,115.5,5.1,6.5,0.92,8.0,5.6,19.8,12.8,8.7,58.7,62.6,23.4,102.52,11.6,Myles Turner,88
2022-23,IND,62,29.4,115.1,116.3,-1.2,7.4,0.86,8.5,4.9,20.5,12.8,9.8,61.2,65.1,22.5,101.22,12.5,Myles Turner,88
2021-22,IND,42,29.4,109.7,109.9,-0.3,5.3,0.81,8.2,5.2,18.8,12.0,10.1,58.7,61.5,17.3,97.75,11.1,Myles Turner,88
2020-21,IND,47,31.0,109.2,107.9,1.3,4.7,0.72,7.8,4.3,15.9,10.2,10.9,55.7,59.9,16.7,100.71,9.0,Myles Turner,88
2019-20,IND,62,29.4,107.0,106.7,0.4,5.7,0.85,8.8,4.7,16.8,10.9,10.4,53.0,56.6,18.0,98.47,9.6,Myles Turner,88
2018-19,IND,74,28.6,107.3,104.5,2.8,8.3,1.15,10.6,4.8,19.5,12.3,9.2,53.6,56.7,19.9,98.83,11.9,Myles Turner,88
2017-18,IND,65,28.2,108.3,105.3,3.0,7.1,0.91,9.5,5.2,17.4,11.4,10.5,52.3,56.7,19.9,97.74,10.0,Myles Turner,88
2016-17,IND,81,31.4,109.1,106.4,2.8,6.5,1.01,8.8,5.9,17.2,11.9,8.7,53.4,58.5,19.5,97.52,11.2,Myles Turner,88
2015-16,IND,60,22.8,99.2,101.6,-2.5,5.0,0.61,5.9,4.9,18.2,11.7,9.7,50.1,53.1,20.7,99.76,10.5,Myles Turner,88
2024-25,DEN,29,36.9,124.8,113.7,11.1,38.6,2.91,26.6,9.8,24.2,17.4,9.1,61.5,65.1,29.5,103.11,20.6,Nikola Jokic,3
2023-24,DEN,79,34.6,122.4,110.6,11.8,39.1,2.99,27.9,8.6,27.0,18.2,9.3,61.2,65.0,28.8,98.05,21.1,Nikola Jokic,3
2022-23,DEN,69,33.7,124.2,111.6,12.5,41.2,2.74,32.1,8.0,28.3,18.6,11.7,66.0,70.1,26.3,100.42,21.1,Nikola Jokic,3
2021-22,DEN,74,33.5,117.3,108.9,8.4,38.8,2.08,24.8,9.0,31.3,20.9,11.9,62.0,66.1,30.9,99.46,23.0,Nikola Jokic,3
2020-21,DEN,72,34.6,120.2,112.6,7.7,37.7,2.7,26.2,8.7,23.7,16.3,9.7,60.2,64.7,29.3,98.15,20.1,Nikola Jokic,3
2019-20,DEN,73,32.0,113.4,108.9,4.5,35.0,2.27,26.4,7.3,23.7,15.5,11.6,56.5,60.5,26.6,96.9,17.9,Nikola Jokic,3
2018-19,DEN,80,31.3,113.3,107.5,5.8,36.1,2.34,26.5,8.9,24.9,16.9,11.4,54.5,58.9,27.1,98.4,18.8,Nikola Jokic,3
2017-18,DEN,75,32.6,114.0,107.8,6.2,28.6,2.18,25.3,8.1,25.4,16.8,11.6,55.4,60.3,23.8,97.52,16.9,Nikola Jokic,3
2016-17,DEN,73,27.9,116.3,109.7,6.5,26.6,2.1,24.2,10.6,24.8,17.8,11.5,60.5,64.0,23.1,100.23,16.7,Nikola Jokic,3
2015-16,DEN,80,21.7,105.5,103.1,2.4,17.6,1.82,19.4,9.9,22.3,15.9,10.7,53.5,58.2,19.4,96.5,14.5,Nikola Jokic,3
2024-25,CHI,35,32.3,113.6,117.2,-3.6,15.5,2.07,16.0,6.8,22.9,15.0,7.7,62.3,64.2,22.4,104.56,14.3,Nikola Vucevic,46
2023-24,CHI,76,34.3,112.5,115.7,-3.1,15.3,2.12,15.5,8.0,22.9,15.4,7.3,52.2,54.0,23.3,97.36,12.6,Nikola Vucevic,46
2022-23,CHI,82,33.5,112.3,112.8,-0.5,14.6,1.91,16.4,6.2,27.4,17.2,8.6,57.3,59.4,21.8,99.31,14.3,Nikola Vucevic,46
2021-22,CHI,73,33.1,111.3,112.8,-1.6,15.3,1.74,15.0,6.0,27.4,16.8,8.6,51.8,53.3,24.4,99.04,13.2,Nikola Vucevic,46
2020-21,TOT,70,33.5,106.6,113.6,-7.0,20.7,2.13,14.5,5.9,28.9,17.0,6.8,54.0,56.0,29.2,99.15,16.8,Nikola Vucevic,46
2020-21,CHI,26,32.6,109.2,113.2,-4.1,19.7,2.37,15.7,6.7,29.0,17.5,6.6,53.2,55.0,27.9,98.1,15.7,Nikola Vucevic,46
2020-21,ORL,44,34.1,105.2,113.8,-8.6,21.3,2.01,13.9,5.5,28.9,16.8,6.9,54.5,56.5,29.9,99.75,17.4,Nikola Vucevic,46
2019-20,ORL,62,32.2,110.1,109.2,0.9,18.2,2.52,15.7,6.8,27.0,16.7,6.2,52.5,54.9,25.8,99.81,15.3,Nikola Vucevic,46
2018-19,ORL,80,31.4,110.4,106.4,4.0,20.8,1.93,16.0,8.8,28.6,18.8,8.3,54.9,57.3,27.6,99.22,18.5,Nikola Vucevic,46
2017-18,ORL,57,29.5,106.1,107.5,-1.3,18.4,1.75,16.2,5.9,24.9,15.3,9.2,51.3,53.3,25.2,101.48,13.9,Nikola Vucevic,46
2016-17,ORL,75,28.8,104.3,107.8,-3.5,15.7,1.78,14.6,7.7,27.2,17.3,8.2,48.0,49.8,24.1,99.13,14.2,Nikola Vucevic,46
2015-16,ORL,65,31.3,104.9,106.1,-1.2,15.4,1.46,12.7,8.4,20.3,14.2,8.7,51.1,53.1,26.5,96.76,14.0,Nikola Vucevic,46
2014-15,ORL,74,34.2,101.3,107.5,-6.1,10.6,0.99,9.2,9.5,23.6,16.4,9.3,52.4,54.8,25.4,95.5,14.6,Nikola Vucevic,46
2013-14,ORL,57,31.8,101.6,106.7,-5.1,9.8,0.93,10.7,10.1,24.8,17.4,11.5,50.7,53.6,21.4,95.11,13.4,Nikola Vucevic,46
2012-13,ORL,77,33.2,99.6,107.9,-8.3,9.3,1.01,11.7,10.7,25.8,18.2,11.5,51.9,53.4,19.1,92.66,13.2,Nikola Vucevic,46
2011-12,PHI,51,15.9,98.5,97.1,1.4,6.3,0.94,8.4,10.4,19.3,14.8,8.9,45.5,46.2,18.8,92.89,8.7,Nikola Vucevic,46
2024-25,LAC,26,33.3,114.4,110.3,4.1,12.1,1.19,10.5,1.0,9.1,5.1,8.8,59.8,63.5,27.1,99.44,12.6,Norman Powell,23
2023-24,LAC,76,26.2,118.0,113.0,5.1,5.9,1.24,8.3,0.8,8.5,4.8,6.7,59.4,62.6,19.3,100.37,8.7,Norman Powell,23
2022-23,LAC,60,26.1,109.2,113.0,-3.8,11.5,1.08,10.4,1.5,9.3,5.5,9.7,55.9,61.2,25.1,101.66,11.0,Norman Powell,23
2021-22,TOT,45,32.4,110.6,118.7,-8.1,10.6,1.39,11.0,1.3,8.9,5.0,7.9,54.9,60.3,23.1,99.29,9.4,Norman Powell,23
2021-22,LAC,5,25.1,113.3,119.0,-5.7,20.9,2.0,14.0,2.6,9.1,5.9,7.0,61.1,68.2,29.5,102.98,14.7,Norman Powell,23
2021-22,POR,40,33.3,110.3,118.6,-8.3,9.8,1.32,10.6,1.2,8.9,4.9,8.0,54.2,59.3,22.4,98.95,8.9,Norman Powell,23
2020-21,TOT,69,32.0,114.3,112.5,1.8,8.9,1.08,10.1,1.8,7.9,4.8,9.3,57.0,61.8,22.1,101.07,9.6,Norman Powell,23
2020-21,POR,27,34.4,116.5,111.1,5.4,7.9,1.24,10.5,2.3,6.9,4.6,8.5,51.8,57.6,20.1,100.28,7.9,Norman Powell,23
2020-21,TOR,42,30.4,112.7,113.5,-0.8,9.8,1.0,9.8,1.4,8.6,4.9,9.8,60.2,64.5,23.5,101.65,10.8,Norman Powell,23
2019-20,TOR,52,28.4,109.3,104.6,4.6,9.5,1.18,11.0,1.7,9.8,5.9,9.3,58.6,62.4,21.0,103.48,10.9,Norman Powell,23
2018-19,TOR,60,18.8,105.8,105.5,0.3,11.9,1.4,15.5,1.3,10.2,5.8,11.1,56.8,59.6,18.2,103.46,9.2,Norman Powell,23
2017-18,TOR,70,15.2,104.8,106.7,-1.9,12.2,1.35,16.4,1.3,10.0,5.6,12.1,47.2,49.2,18.5,99.41,5.6,Norman Powell,23
2016-17,TOR,76,18.0,109.3,106.5,2.8,9.4,1.17,11.2,2.0,10.7,6.3,9.6,50.4,55.2,20.8,97.31,8.7,Norman Powell,23
2015-16,TOR,49,14.8,108.9,104.2,4.8,10.2,1.47,14.2,2.3,12.9,7.8,9.6,50.2,54.1,17.4,94.78,8.7,Norman Powell,23
2024-25,NYK,37,36.5,120.0,111.7,8.3,7.2,1.47,11.2,3.6,10.0,6.9,7.6,55.3,57.7,18.4,98.0,8.3,OG Anunoby,78
2023-24,TOT,50,34.0,118.2,107.2,10.9,8.4,1.32,13.4,2.8,9.1,6.1,10.1,57.7,59.5,17.3,98.71,8.1,OG Anunoby,78
2023-24,NYK,23,34.9,122.6,100.9,21.7,5.8,0.92,10.1,3.0,9.2,6.3,11.0,56.8,59.1,16.8,96.65,8.1,OG Anunoby,78
2023-24,TOR,27,33.3,114.4,112.6,1.8,10.7,1.67,15.9,2.7,9.0,5.9,9.5,58.4,59.8,17.8,100.53,8.1,OG Anunoby,78
2022-23,TOR,67,35.6,114.4,111.4,3.0,8.0,0.99,10.7,3.7,11.0,7.0,10.8,55.6,58.6,19.2,98.34,8.7,OG Anunoby,78
2021-22,TOR,48,36.0,112.0,108.1,3.9,10.8,1.56,13.1,4.0,11.6,7.6,8.4,52.6,54.9,20.4,97.07,9.2,OG Anunoby,78
2020-21,TOR,43,33.3,112.4,109.1,3.3,9.8,1.25,12.8,3.7,12.5,8.1,10.2,58.0,60.5,19.3,99.9,9.9,OG Anunoby,78
2019-20,TOR,69,29.9,110.3,104.2,6.2,7.4,1.37,13.6,3.8,12.9,8.5,9.9,58.4,60.0,14.2,101.93,8.6,OG Anunoby,78
2018-19,TOR,67,20.2,104.9,106.5,-1.7,5.0,0.85,8.8,4.0,10.0,6.9,10.3,53.6,54.4,14.8,103.04,5.7,OG Anunoby,78
2017-18,TOR,74,20.0,113.0,103.0,10.0,4.9,1.22,11.7,3.0,9.0,6.1,9.5,57.7,58.7,12.1,99.62,5.6,OG Anunoby,78
2024-25,ORL,5,36.4,115.5,107.8,7.8,27.7,2.55,17.2,6.5,16.8,11.7,6.7,55.2,59.0,31.1,101.83,15.9,Paolo Banchero,5
2023-24,ORL,80,35.0,111.9,111.9,0.0,25.4,1.74,18.5,2.9,17.8,10.1,10.6,49.7,54.6,29.2,98.2,13.5,Paolo Banchero,5
2022-23,ORL,72,33.7,111.1,115.3,-4.2,17.1,1.35,14.7,3.5,17.4,10.4,10.9,46.5,52.9,27.2,100.66,10.8,Paolo Banchero,5
2024-25,IND,37,33.4,112.3,110.0,2.3,15.3,2.6,16.3,5.0,16.5,10.9,6.2,58.0,60.9,22.2,101.28,12.8,Pascal Siakam,49
2023-24,TOT,80,33.2,117.6,115.3,2.2,18.9,2.43,17.8,5.2,15.9,10.5,7.4,56.9,60.1,25.0,100.99,13.2,Pascal Siakam,49
2023-24,IND,41,31.8,119.4,115.4,4.1,16.8,2.62,16.3,6.5,17.7,12.1,6.2,57.9,60.2,25.2,101.58,13.6,Pascal Siakam,49
2023-24,TOR,39,34.7,115.8,115.3,0.4,20.9,2.29,19.3,3.9,14.2,9.0,8.4,55.9,60.0,24.8,100.42,12.8,Pascal Siakam,49
2022-23,TOR,71,37.4,115.6,113.3,2.4,24.4,2.46,19.7,4.7,17.7,10.7,8.0,51.5,56.5,27.0,98.17,13.5,Pascal Siakam,49
2021-22,TOR,68,37.9,114.3,109.6,4.8,22.4,1.99,18.8,4.6,18.2,11.1,9.5,52.5,56.5,25.7,96.31,13.9,Pascal Siakam,49
2020-21,TOR,56,35.8,114.4,111.4,3.0,19.5,1.92,17.0,4.5,15.6,9.9,8.8,49.3,54.7,26.1,99.5,11.9,Pascal Siakam,49
2019-20,TOR,60,35.2,111.8,103.0,8.8,16.1,1.4,13.0,3.0,16.2,9.8,9.3,51.2,55.4,27.8,101.93,12.9,Pascal Siakam,49
2018-19,TOR,80,31.8,114.8,104.2,10.6,14.1,1.61,16.8,5.0,15.4,10.5,10.5,59.1,62.8,20.5,100.86,12.4,Pascal Siakam,49
2017-18,TOR,81,20.7,111.2,102.3,8.9,13.3,2.37,21.0,4.8,16.8,10.9,8.9,53.7,54.9,15.4,98.4,10.2,Pascal Siakam,49
2016-17,TOR,55,15.6,105.3,107.3,-2.1,2.8,0.52,6.3,7.7,14.8,11.2,12.2,50.5,52.3,12.9,97.08,6.0,Pascal Siakam,49
2024-25,PHI,24,32.0,105.1,108.1,-3.0,25.0,1.76,20.5,2.2,16.0,8.8,11.6,49.1,52.7,24.4,98.61,11.3,Paul George,80
2023-24,LAC,74,33.8,121.2,112.1,9.1,15.7,1.71,14.8,1.6,13.8,8.0,8.7,56.9,61.3,26.4,97.47,12.6,Paul George,80
2022-23,LAC,56,34.6,116.5,112.5,4.0,23.7,1.64,18.1,2.5,15.3,9.1,11.1,53.6,58.8,29.4,98.46,13.5,Paul George,80
2021-22,LAC,31,34.8,108.2,103.9,4.2,28.6,1.4,17.6,1.1,17.1,9.4,12.6,49.3,53.8,32.9,99.95,14.8,Paul George,80
2020-21,LAC,54,33.7,118.3,107.0,11.3,23.9,1.56,18.6,2.6,17.1,10.1,11.9,55.7,59.8,29.6,97.55,14.5,Paul George,80
2019-20,LAC,48,29.6,115.0,106.3,8.7,20.5,1.48,15.7,1.7,16.1,9.1,10.6,53.9,58.9,29.2,102.25,14.7,Paul George,80
2018-19,OKC,77,36.9,112.1,103.9,8.2,17.3,1.55,13.5,3.3,17.3,10.1,8.7,52.9,58.3,28.5,104.35,16.1,Paul George,80
2017-18,OKC,79,36.6,109.7,106.0,3.7,14.3,1.24,13.3,2.3,13.2,7.6,10.7,52.1,57.0,24.8,99.23,12.0,Paul George,80
2016-17,IND,75,35.9,110.2,107.2,3.1,15.7,1.14,12.7,2.3,16.1,9.4,11.2,53.4,58.7,28.7,97.0,13.6,Paul George,80
2015-16,IND,81,34.8,104.3,101.5,2.8,20.3,1.24,14.5,2.7,16.5,9.7,11.7,49.0,55.7,29.6,98.79,15.1,Paul George,80
2014-15,IND,6,15.2,101.7,92.2,9.5,12.2,0.5,8.3,4.5,17.3,11.5,16.7,45.9,49.2,31.9,94.5,10.6,Paul George,80
2013-14,IND,80,36.2,104.5,98.0,6.5,17.7,1.26,13.7,2.3,15.7,9.3,10.9,49.0,55.5,27.8,93.3,15.7,Paul George,80
2012-13,IND,79,37.6,104.4,98.1,6.4,19.1,1.4,17.7,3.0,16.7,10.1,12.6,49.1,53.1,23.1,91.51,13.4,Paul George,80
2011-12,IND,66,29.7,105.5,99.1,6.4,13.3,1.35,15.8,2.9,15.7,9.4,11.7,51.0,55.5,19.1,93.23,11.8,Paul George,80
2010-11,IND,61,20.7,104.2,104.1,0.0,8.2,0.93,11.3,2.9,14.5,8.7,12.2,50.5,54.2,17.2,97.76,9.3,Paul George,80
2024-25,BOS,37,27.9,121.3,110.5,10.8,17.6,3.26,21.1,4.8,8.1,6.4,6.5,62.6,64.3,19.0,98.05,11.4,Payton Pritchard,93
2023-24,BOS,82,22.3,122.8,109.2,13.6,20.8,4.61,28.0,3.8,10.3,7.1,6.1,58.3,59.7,16.8,97.16,10.3,Payton Pritchard,93
2022-23,BOS,48,13.4,107.9,106.5,1.4,15.3,1.6,18.0,3.8,9.4,6.6,11.2,52.7,53.6,19.3,99.69,7.6,Payton Pritchard,93
2021-22,BOS,71,14.1,109.4,107.2,2.2,22.2,3.39,24.7,3.1,9.3,6.3,7.3,56.4,57.8,18.0,98.23,10.7,Payton Pritchard,93
2020-21,BOS,66,19.2,111.2,110.6,0.6,13.6,2.26,19.6,2.5,9.9,6.1,8.7,56.2,58.2,16.2,99.38,8.2,Payton Pritchard,93
2024-25,TOR,28,34.1,110.3,116.5,-6.2,27.4,1.87,20.0,2.8,16.4,9.6,10.7,51.6,55.4,28.8,104.06,12.9,RJ Barrett,28
2023-24,TOT,58,31.7,113.6,116.9,-3.3,15.9,1.53,14.5,2.8,14.0,8.3,9.5,54.7,58.0,25.7,101.83,10.9,RJ Barrett,28
2023-24,TOR,32,33.5,112.9,118.2,-5.3,18.5,1.65,16.8,3.1,15.5,9.3,10.2,60.1,61.5,25.0,102.66,11.6,RJ Barrett,28
2023-24,NYK,26,29.5,114.7,115.1,-0.4,12.3,1.34,11.4,2.4,11.8,7.0,8.5,47.8,53.6,26.6,100.66,9.6,RJ Barrett,28
2022-23,NYK,73,33.9,115.3,116.5,-1.2,12.4,1.23,11.7,2.3,12.1,7.1,9.6,48.5,53.1,25.6,98.88,8.7,RJ Barrett,28
2021-22,NYK,70,34.5,108.3,111.6,-3.3,14.6,1.38,12.0,2.5,13.6,7.9,8.7,46.6,51.1,26.8,97.79,9.9,RJ Barrett,28
2020-21,NYK,72,34.9,110.0,107.2,2.7,13.4,1.56,14.1,2.7,13.0,7.9,9.0,49.9,53.5,22.8,97.54,9.5,RJ Barrett,28
2019-20,NYK,56,30.4,105.4,114.5,-9.1,12.7,1.15,12.9,2.7,13.4,7.8,11.2,44.5,47.9,23.4,100.72,7.2,RJ Barrett,28
2024-25,TOR,23,34.2,104.9,113.3,-8.4,30.9,1.74,22.8,4.5,18.2,11.2,13.1,51.8,55.0,26.1,103.69,13.8,Scottie Barnes,45
2023-24,TOR,60,34.9,112.6,115.8,-3.2,25.3,2.2,23.1,6.4,16.7,11.5,10.5,52.8,56.6,24.0,101.17,13.2,Scottie Barnes,45
2022-23,TOR,77,34.8,114.8,111.6,3.2,19.5,2.41,22.5,6.3,13.5,9.7,9.4,48.7,52.4,20.0,98.71,10.3,Scottie Barnes,45
2021-22,TOR,74,35.4,110.2,108.4,1.8,15.0,1.88,18.1,6.8,14.1,10.2,9.6,52.4,55.2,18.7,97.03,10.9,Scottie Barnes,45
2024-25,POR,27,31.6,107.8,116.5,-8.7,13.4,1.64,13.0,2.1,10.1,6.0,7.9,51.5,54.9,23.9,99.72,9.5,Shaedon Sharpe,63
2023-24,POR,32,33.1,105.8,116.0,-10.3,13.8,1.31,14.5,3.6,11.6,7.3,11.1,47.5,52.4,22.0,99.67,8.0,Shaedon Sharpe,63
2022-23,POR,80,22.2,110.8,118.4,-7.6,7.9,1.13,10.8,3.7,10.2,6.9,9.5,55.1,56.8,18.6,100.99,7.1,Shaedon Sharpe,63
2024-25,OKC,32,34.5,118.7,101.9,16.7,28.7,2.24,18.3,2.3,12.5,7.5,8.2,57.9,63.9,32.4,101.37,20.3,Shai Gilgeous-Alexander,2
2023-24,OKC,75,34.0,121.0,109.7,11.3,28.7,2.87,19.5,2.6,12.8,8.0,6.8,56.7,63.6,31.7,102.45,18.7,Shai Gilgeous-Alexander,2
2022-23,OKC,68,35.5,116.1,113.3,2.7,24.9,1.93,16.4,2.3,10.9,6.5,8.5,53.1,62.6,31.8,103.47,17.5,Shai Gilgeous-Alexander,2
2021-22,OKC,56,34.7,106.6,113.0,-6.4,29.3,2.15,19.4,1.7,11.4,6.5,9.0,49.6,55.7,29.8,101.41,13.4,Shai Gilgeous-Alexander,2
2020-21,OKC,35,33.7,107.2,114.9,-7.7,31.1,1.95,21.2,1.5,11.9,6.7,10.8,57.1,62.3,28.3,100.1,14.6,Shai Gilgeous-Alexander,2
2019-20,OKC,70,34.7,112.7,109.2,3.5,14.8,1.73,15.1,2.0,14.6,8.5,8.7,51.4,56.8,23.5,99.6,12.3,Shai Gilgeous-Alexander,2
2018-19,LAC,82,26.5,108.8,110.8,-2.0,17.9,1.91,22.3,2.6,7.8,5.3,11.6,51.2,55.4,18.2,103.25,8.3,Shai Gilgeous-Alexander,2
2024-25,GSW,28,31.1,118.6,110.8,7.8,28.7,2.05,23.2,1.4,13.3,7.4,11.3,58.3,62.3,27.2,102.66,14.5,Stephen Curry,33
2023-24,GSW,74,32.7,117.3,114.7,2.7,24.1,1.8,17.5,1.5,11.6,6.6,9.7,57.3,61.6,30.2,101.9,14.0,Stephen Curry,33
2022-23,GSW,56,34.7,118.1,112.4,5.8,27.4,1.97,19.9,2.0,14.7,8.5,10.1,61.4,65.6,29.7,104.68,16.6,Stephen Curry,33
2021-22,GSW,64,34.5,114.1,103.4,10.7,28.6,1.96,20.8,1.5,12.6,7.3,10.6,55.4,60.1,29.3,100.83,15.5,Stephen Curry,33
2020-21,GSW,63,34.2,114.2,109.6,4.6,28.3,1.7,17.4,1.3,13.5,7.7,10.2,60.5,65.5,33.1,105.16,18.1,Stephen Curry,33
2019-20,GSW,5,27.9,108.5,123.7,-15.3,35.5,2.06,23.2,2.3,16.2,8.4,11.3,47.6,55.7,28.6,109.39,13.3,Stephen Curry,33
2018-19,GSW,69,33.8,119.5,105.8,13.7,22.5,1.88,18.0,2.0,12.2,7.5,9.6,60.4,64.1,29.2,104.18,15.2,Stephen Curry,33
2017-18,GSW,51,32.0,120.6,107.7,13.0,27.2,2.03,21.4,2.4,12.4,7.9,10.6,61.8,67.5,29.0,104.92,16.5,Stephen Curry,33
2016-17,GSW,79,33.4,120.1,102.7,17.4,28.7,2.19,22.4,2.4,10.1,6.5,10.2,58.0,62.4,28.6,103.28,15.1,Stephen Curry,33
2015-16,GSW,79,34.2,117.5,99.8,17.7,31.5,2.01,20.7,2.6,11.7,7.6,10.3,63.0,66.9,31.4,102.75,19.7,Stephen Curry,33
2014-15,GSW,80,32.7,114.7,98.5,16.3,35.8,2.49,26.4,2.2,10.0,6.3,10.6,59.4,63.8,27.7,101.47,17.8,Stephen Curry,33
2013-14,GSW,78,36.5,110.6,101.0,9.6,37.2,2.27,26.9,1.6,9.7,5.8,11.9,56.6,61.0,27.5,98.15,16.4,Stephen Curry,33
2012-13,GSW,78,38.2,107.0,104.7,2.3,29.8,2.25,23.6,2.0,8.3,5.2,10.5,54.9,58.9,25.7,96.55,13.8,Stephen Curry,33
2011-12,GSW,26,28.1,107.5,102.1,5.4,29.5,2.12,26.7,2.1,9.9,6.1,12.6,58.3,60.5,23.0,96.22,13.4,Stephen Curry,33
2010-11,GSW,74,33.6,108.5,108.4,0.0,26.8,1.91,24.1,2.1,9.7,5.8,12.6,55.1,59.5,23.7,97.74,12.1,Stephen Curry,33
2009-10,GSW,80,36.2,107.5,110.2,-2.7,24.1,1.94,24.3,1.7,10.6,6.1,12.5,53.5,56.8,21.5,102.66,10.7,Stephen Curry,33
2024-25,ATL,34,35.7,114.5,113.0,1.4,45.8,2.73,33.0,1.4,8.0,4.6,12.1,48.8,56.4,26.7,106.23,13.0,Trae Young,30
2023-24,ATL,54,36.0,116.6,119.1,-2.5,43.5,2.48,29.2,1.1,6.5,3.7,11.8,51.6,58.5,28.9,104.95,13.1,Trae Young,30
2022-23,ATL,73,34.8,115.9,114.6,1.3,41.4,2.47,27.4,2.1,6.2,4.2,11.1,48.5,57.3,31.3,104.39,14.3,Trae Young,30
2021-22,ATL,76,34.9,117.2,114.9,2.3,44.2,2.43,26.1,1.9,8.7,5.3,10.7,53.6,60.3,33.3,100.2,16.1,Trae Young,30
2020-21,ATL,63,33.7,118.2,113.0,5.2,42.6,2.28,26.9,1.8,9.4,5.7,11.8,49.9,58.9,32.0,100.5,15.0,Trae Young,30
2019-20,ATL,60,35.3,111.2,116.1,-4.9,42.3,1.94,24.1,1.4,10.0,5.7,12.4,51.9,59.5,33.9,105.18,16.0,Trae Young,30
2018-19,ATL,81,30.9,108.5,114.8,-6.3,39.0,2.12,27.3,2.4,9.1,5.7,12.9,48.0,53.9,27.7,105.78,11.9,Trae Young,30
2024-25,NOP,23,34.1,104.8,116.2,-11.4,12.9,1.68,12.5,2.6,11.0,6.6,7.4,54.4,59.0,22.7,102.5,10.7,Trey Murphy III,40
2023-24,NOP,57,29.7,115.2,108.2,7.0,10.4,3.65,14.8,2.5,13.9,8.3,4.1,57.9,61.2,18.2,99.46,11.0,Trey Murphy III,40
2022-23,NOP,79,31.0,113.3,112.8,0.5,6.3,1.84,10.8,2.5,9.2,5.8,5.9,61.0,65.0,15.9,100.62,9.4,Trey Murphy III,40
2021-22,NOP,62,13.9,108.1,107.8,0.3,6.5,2.38,10.9,4.9,12.2,8.3,4.6,52.2,55.8,14.7,100.77,8.0,Trey Murphy III,40
2024-25,MIA,31,35.3,114.7,112.4,2.3,24.5,2.11,19.3,0.9,14.9,7.8,9.1,59.0,62.5,26.2,98.14,14.2,Tyler Herro,22
2023-24,MIA,42,33.5,112.1,111.1,1.0,21.8,2.02,17.8,1.3,14.0,7.8,8.8,53.1,55.8,26.8,98.48,11.9,Tyler Herro,22
2022-23,MIA,67,34.9,113.9,111.3,2.7,19.0,1.77,17.3,1.2,15.4,8.1,9.8,53.1,56.6,25.0,97.15,11.9,Tyler Herro,22
2021-22,MIA,66,32.6,113.4,108.1,5.3,20.5,1.51,15.9,1.5,13.3,7.6,10.6,52.5,56.1,27.8,97.92,12.9,Tyler Herro,22
2020-21,MIA,54,30.3,107.7,110.6,-2.9,18.4,1.82,17.9,1.5,14.4,8.1,9.8,51.6,54.3,22.5,98.46,10.8,Tyler Herro,22
2019-20,MIA,55,27.4,107.9,109.6,-1.7,13.1,1.39,13.8,1.1,13.1,7.2,9.9,52.0,55.0,21.3,100.21,9.9,Tyler Herro,22
2024-25,IND,37,35.1,115.1,114.5,0.5,35.5,4.92,33.6,2.0,8.4,5.3,6.8,54.5,58.5,21.1,100.84,12.9,Tyrese Haliburton,60
2023-24,IND,69,32.2,122.4,116.2,6.2,44.4,4.73,37.0,1.6,10.2,6.0,7.8,57.0,60.5,23.9,103.42,15.7,Tyrese Haliburton,60
2022-23,IND,56,33.6,116.9,117.9,-1.0,45.7,4.15,35.6,1.8,9.2,5.5,8.6,58.6,62.4,23.8,101.45,15.9,Tyrese Haliburton,60
2021-22,TOT,77,35.0,110.0,115.9,-6.0,33.5,3.16,34.6,2.2,9.3,5.6,11.0,56.2,59.5,18.4,100.67,12.2,Tyrese Haliburton,60
2021-22,IND,26,36.1,116.0,121.4,-5.4,36.0,2.96,35.8,2.2,10.0,6.0,12.1,59.0,62.9,19.5,101.04,12.6,Tyrese Haliburton,60
2021-22,SAC,51,34.4,106.7,113.0,-6.3,32.0,3.3,33.9,2.1,8.9,5.5,10.3,54.6,57.5,17.8,100.48,12.0,Tyrese Haliburton,60
2020-21,SAC,58,30.1,110.8,116.4,-5.6,24.7,3.36,29.7,2.2,7.6,4.9,8.8,56.9,58.5,17.5,102.31,10.4,Tyrese Haliburton,60
2024-25,PHI,25,37.4,110.9,112.4,-1.5,26.2,2.33,17.3,0.5,9.6,4.8,7.4,50.0,54.8,29.5,97.96,13.1,Tyrese Maxey,11
2023-24,PHI,70,37.5,118.3,113.2,5.2,25.7,3.73,20.5,1.4,8.5,4.9,5.5,52.4,57.3,27.3,98.52,12.9,Tyrese Maxey,11
2022-23,PHI,60,33.6,118.0,112.6,5.4,16.7,2.65,16.4,1.2,7.9,4.7,6.2,56.8,60.5,23.6,97.53,10.9,Tyrese Maxey,11
2021-22,PHI,75,35.3,113.3,109.7,3.6,19.1,3.65,21.4,1.0,8.0,4.6,5.9,55.2,59.4,19.9,97.1,10.5,Tyrese Maxey,11
2020-21,PHI,61,15.3,106.4,108.0,-1.6,20.7,2.93,19.4,1.1,9.8,5.4,6.6,49.8,53.1,22.2,101.2,10.6,Tyrese Maxey,11
2024-25,SAS,28,32.9,112.3,107.1,5.2,20.7,1.13,13.7,5.6,22.7,14.6,12.1,56.7,60.7,31.6,100.16,17.9,Victor Wembanyama,12
2023-24,SAS,71,29.7,107.9,111.2,-3.2,21.3,1.05,14.6,7.4,27.3,17.4,13.9,51.9,56.5,31.2,103.4,16.2,Victor Wembanyama,12
