By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2012-13,OKC,81,38.5,28.1,9.0,17.7,51.0,1.7,4.1,41.6,8.4,9.3,90.5,0.6,7.3,7.9,4.6,3.5,1.4,1.3,1.8,49.3,19,3,8.9,Kevin Durant,8
2011-12,OKC,66,38.6,28.0,9.7,19.7,49.6,2.0,5.2,38.7,6.5,7.6,86.0,0.6,7.4,8.0,3.5,3.8,1.3,1.2,2.0,46.6,18,0,5.6,Kevin Durant,8
2010-11,OKC,78,38.9,27.7,9.1,19.7,46.2,1.9,5.3,35.0,7.6,8.7,88.0,0.7,6.1,6.8,2.7,2.8,1.1,1.0,2.0,43.5,14,0,3.4,Kevin Durant,8
2009-10,OKC,82,39.5,30.1,9.7,20.3,47.6,1.6,4.3,36.5,9.2,10.2,90.0,1.3,6.3,7.6,2.8,3.3,1.4,1.0,2.1,47.4,25,0,5.3,Kevin Durant,8
2008-09,OKC,74,39.0,25.3,8.9,18.8,47.6,1.3,3.1,42.2,6.1,7.1,86.3,1.0,5.5,6.5,2.8,3.0,1.3,0.7,1.8,40.3,15,0,-6.8,Kevin Durant,8
2007-08,SEA,80,34.6,20.3,7.3,17.1,43.0,0.7,2.6,28.8,4.9,5.6,87.3,0.9,3.5,4.4,2.4,2.9,1.0,0.9,1.5,32.0,1,0,-8.2,Kevin Durant,8
2024-25,UTA,28,31.5,15.6,5.3,13.4,39.5,2.7,7.6,35.0,2.4,3.0,79.8,0.4,2.9,3.4,5.7,3.3,0.8,0.2,1.8,27.7,1,0,-6.7,Keyonte George,84
2023-24,UTA,75,27.0,13.0,4.3,10.9,39.1,2.0,5.9,33.4,2.5,3.0,84.8,0.2,2.6,2.8,4.4,2.5,0.5,0.1,1.2,22.2,1,0,-5.0,Keyonte George,84
2024-25,DAL,32,27.8,14.2,5.1,12.2,41.4,3.1,7.9,38.7,1.0,1.1,91.4,0.6,2.8,3.4,1.9,1.3,0.9,0.4,1.3,23.9,0,0,4.6,Klay Thompson,97
2023-24,GSW,77,29.7,17.9,6.4,14.7,43.2,3.5,9.0,38.7,1.6,1.8,92.7,0.5,2.8,3.3,2.3,1.5,0.6,0.5,1.6,27.0,0,0,0.1,Klay Thompson,97
2022-23,GSW,69,33.0,21.9,7.9,18.1,43.6,4.4,10.6,41.2,1.7,1.9,87.9,0.6,3.6,4.1,2.4,1.8,0.7,0.4,1.9,32.0,2,0,2.4,Klay Thompson,97
2021-22,GSW,32,29.4,20.4,7.7,17.9,42.9,3.6,9.3,38.5,1.4,1.6,90.2,0.5,3.4,3.9,2.8,1.3,0.5,0.5,1.7,30.9,0,0,2.1,Klay Thompson,97
2018-19,GSW,78,34.0,21.5,8.4,18.0,46.7,3.1,7.7,40.2,1.7,2.0,81.6,0.5,3.4,3.8,2.4,1.5,1.1,0.6,2.0,33.3,0,0,4.5,Klay Thompson,97
2017-18,GSW,73,34.3,20.0,7.9,16.1,48.9,3.1,7.1,44.0,1.1,1.3,83.7,0.4,3.4,3.8,2.5,1.8,0.8,0.5,1.6,30.3,2,0,5.4,Klay Thompson,97
2016-17,GSW,78,34.0,22.3,8.3,17.6,46.8,3.4,8.3,41.4,2.4,2.8,85.3,0.6,3.0,3.7,2.1,1.6,0.8,0.5,1.8,32.2,0,0,10.3,Klay Thompson,97
2015-16,GSW,80,33.3,22.1,8.1,17.3,47.0,3.5,8.1,42.5,2.4,2.8,87.3,0.4,3.4,3.8,2.1,1.7,0.8,0.6,1.9,32.2,0,0,10.5,Klay Thompson,97
2014-15,GSW,77,31.9,21.7,7.8,16.9,46.3,3.1,7.1,43.9,2.9,3.3,87.9,0.4,2.9,3.2,2.9,1.9,1.1,0.8,1.6,33.6,1,0,10.1,Klay Thompson,97
2013-14,GSW,81,35.4,18.4,6.9,15.5,44.4,2.8,6.6,41.7,1.8,2.3,79.5,0.5,2.6,3.1,2.2,1.7,0.9,0.5,2.9,27.9,1,0,6.6,Klay Thompson,97
2012-13,GSW,82,35.8,16.6,6.2,14.7,42.2,2.6,6.4,40.1,1.6,1.9,84.1,0.4,3.3,3.7,2.2,1.9,1.0,0.5,2.9,27.3,0,0,1.3,Klay Thompson,97
2011-12,GSW,66,24.4,12.5,4.8,10.9,44.3,1.7,4.1,41.4,1.2,1.4,86.8,0.4,2.1,2.4,2.0,1.6,0.7,0.3,2.3,20.0,0,0,-2.0,Klay Thompson,97
2024-25,BOS,14,27.9,18.3,6.1,13.3,45.7,1.9,5.6,32.9,4.3,5.1,84.5,1.8,5.0,6.8,1.7,1.0,0.8,1.4,2.4,34.4,1,0,2.6,Kristaps Porzingis,65
2023-24,BOS,57,29.6,20.1,6.8,13.2,51.6,1.9,5.1,37.5,4.5,5.3,85.8,1.7,5.5,7.2,2.0,1.6,0.7,1.9,2.7,38.2,13,0,7.3,Kristaps Porzingis,65
2022-23,WAS,65,32.6,23.2,7.8,15.7,49.8,2.1,5.5,38.5,5.4,6.4,85.1,1.8,6.6,8.4,2.7,2.1,0.9,1.5,3.0,42.4,20,0,1.2,Kristaps Porzingis,65
2021-22,TOT,51,29.0,20.2,6.9,15.0,45.9,1.5,4.9,31.0,4.9,5.6,86.7,2.0,6.1,8.1,2.3,1.6,0.7,1.6,2.7,38.9,15,0,0.6,Kristaps Porzingis,65
2021-22,WAS,17,28.2,22.1,7.2,15.2,47.5,1.7,4.6,36.7,5.9,6.8,87.1,2.2,6.6,8.8,2.9,1.6,0.7,1.5,2.9,42.0,6,0,-0.9,Kristaps Porzingis,65
2021-22,DAL,34,29.5,19.2,6.7,14.9,45.1,1.4,5.1,28.3,4.3,5.0,86.5,1.9,5.8,7.7,2.0,1.6,0.7,1.7,2.6,37.3,9,0,1.4,Kristaps Porzingis,65
2020-21,DAL,43,30.9,20.1,7.6,15.9,47.6,2.3,6.0,37.6,2.7,3.2,85.5,1.9,7.0,8.9,1.6,1.2,0.5,1.3,2.7,37.4,16,0,0.2,Kristaps Porzingis,65
2019-20,DAL,57,31.8,20.4,7.0,16.4,42.7,2.5,7.1,35.2,4.0,5.0,79.9,1.8,7.7,9.5,1.8,1.6,0.7,2.0,3.2,41.1,25,0,4.7,Kristaps Porzingis,65
2017-18,NYK,48,32.4,22.7,8.1,18.5,43.9,1.9,4.8,39.5,4.5,5.7,79.3,1.3,5.3,6.6,1.2,1.9,0.8,2.4,2.9,39.8,5,0,0.3,Kristaps Porzingis,65
2016-17,NYK,66,32.8,18.1,6.7,14.9,45.0,1.7,4.8,35.7,3.0,3.8,78.6,1.7,5.5,7.2,1.5,1.8,0.7,2.0,3.7,35.2,12,0,-1.5,Kristaps Porzingis,65
2015-16,NYK,72,28.4,14.3,5.2,12.3,42.1,1.1,3.4,33.3,2.8,3.3,83.8,1.8,5.5,7.3,1.3,1.7,0.7,1.9,2.8,31.1,21,0,0.2,Kristaps Porzingis,65
2024-25,DAL,30,35.6,24.3,9.0,18.3,49.0,3.1,7.0,44.1,3.3,3.6,89.9,1.0,3.5,4.6,4.9,2.3,1.2,0.4,2.2,39.6,0,0,4.8,Kryie Irving,21
2023-24,DAL,58,35.0,25.6,9.7,19.5,49.7,3.0,7.3,41.1,3.3,3.6,90.5,0.8,4.2,5.0,5.2,1.8,1.3,0.5,1.9,42.8,5,0,4.8,Kryie Irving,21
2022-23,TOT,60,37.3,27.1,9.9,20.1,49.4,3.1,8.3,37.9,4.1,4.6,90.5,1.0,4.1,5.1,5.5,2.1,1.1,0.8,2.8,44.8,5,0,3.7,Kryie Irving,21
2022-23,DAL,20,38.1,27.0,9.8,19.2,51.0,2.9,7.4,39.2,4.5,4.7,94.7,1.1,4.0,5.0,6.0,1.9,1.3,0.6,2.8,45.7,2,0,4.8,Kryie Irving,21
2022-23,BKN,40,36.9,27.1,10.0,20.5,48.6,3.3,8.7,37.4,4.0,4.5,88.3,1.0,4.2,5.1,5.3,2.3,1.0,0.8,2.7,44.4,3,0,3.2,Kryie Irving,21
2021-22,BKN,29,37.6,27.4,10.0,21.2,46.9,3.4,8.2,41.8,4.1,4.4,91.5,0.6,3.8,4.4,5.8,2.5,1.4,0.6,2.8,44.8,2,0,4.2,Kryie Irving,21
2020-21,BKN,54,34.9,26.9,10.2,20.1,50.6,2.8,7.0,40.2,3.7,4.0,92.2,1.0,3.8,4.8,6.0,2.4,1.4,0.7,2.6,45.5,8,0,4.2,Kryie Irving,21
2019-20,BKN,20,32.9,27.4,10.0,20.8,47.8,2.8,7.1,39.4,4.7,5.1,92.2,1.1,4.1,5.2,6.4,2.6,1.4,0.5,2.7,46.1,3,1,-0.4,Kryie Irving,21
2018-19,BOS,67,33.0,23.8,9.0,18.5,48.7,2.6,6.5,40.1,3.2,3.7,87.3,1.1,3.9,5.0,6.9,2.6,1.5,0.5,2.5,43.8,21,1,5.0,Kryie Irving,21
2017-18,BOS,60,32.2,24.4,8.9,18.1,49.1,2.8,6.8,40.8,3.9,4.4,88.9,0.6,3.2,3.8,5.1,2.3,1.1,0.3,2.0,38.4,1,0,4.3,Kryie Irving,21
2016-17,CLE,72,35.1,25.2,9.3,19.7,47.3,2.5,6.1,40.1,4.1,4.6,90.5,0.7,2.5,3.2,5.8,2.5,1.2,0.3,2.2,39.7,8,0,4.6,Kryie Irving,21
2015-16,CLE,53,31.5,19.6,7.4,16.6,44.8,1.6,4.9,32.1,3.2,3.6,88.5,0.8,2.1,3.0,4.7,2.3,1.1,0.3,2.0,32.1,1,0,3.9,Kryie Irving,21
2014-15,CLE,75,36.4,21.7,7.7,16.5,46.8,2.1,5.0,41.5,4.2,4.9,86.3,0.7,2.4,3.2,5.2,2.5,1.5,0.3,1.9,36.2,6,0,5.6,Kryie Irving,21
2013-14,CLE,71,35.2,20.8,7.5,17.4,43.0,1.7,4.8,35.8,4.1,4.8,86.1,0.7,2.9,3.6,6.1,2.7,1.5,0.3,2.3,37.2,7,1,-3.1,Kryie Irving,21
2012-13,CLE,59,34.7,22.5,8.2,18.1,45.2,1.8,4.7,39.1,4.2,4.9,85.5,0.6,3.1,3.7,5.9,3.2,1.5,0.4,2.5,38.1,4,0,-3.0,Kryie Irving,21
2011-12,CLE,51,30.5,18.5,6.9,14.6,46.9,1.4,3.6,39.9,3.4,3.8,87.2,0.9,2.9,3.7,5.4,3.1,1.1,0.4,2.2,32.3,1,0,-3.2,Kryie Irving,21
2024-25,WAS,17,26.4,15.1,6.2,13.7,45.5,1.1,4.2,26.8,1.5,2.5,58.1,0.6,4.8,5.4,2.1,2.2,0.6,0.2,1.6,25.1,1,0,-8.7,Kyle Kuzma,90
2023-24,WAS,70,32.6,22.2,8.7,18.8,46.3,2.2,6.4,33.6,2.7,3.4,77.5,0.9,5.7,6.6,4.2,2.7,0.5,0.7,2.2,37.4,14,0,-8.0,Kyle Kuzma,90
2022-23,WAS,64,35.0,21.2,8.0,17.8,44.8,2.5,7.5,33.3,2.7,3.7,73.0,0.9,6.4,7.2,3.7,3.0,0.6,0.5,2.3,35.6,14,1,0.2,Kyle Kuzma,90
2021-22,WAS,66,33.4,17.1,6.4,14.2,45.2,1.9,5.7,34.1,2.4,3.3,71.2,1.1,7.4,8.5,3.5,2.6,0.6,0.9,1.9,34.6,24,1,-4.3,Kyle Kuzma,90
2020-21,LAL,68,28.7,12.9,4.9,11.1,44.3,2.0,5.6,36.1,1.0,1.4,69.1,1.6,4.5,6.1,1.9,1.7,0.5,0.6,1.8,24.7,13,0,0.0,Kyle Kuzma,90
2019-20,LAL,61,25.0,12.8,4.8,11.0,43.6,1.4,4.5,31.6,1.9,2.5,73.5,0.9,3.6,4.5,1.3,1.5,0.5,0.4,2.1,21.3,2,0,3.0,Kyle Kuzma,90
2018-19,LAL,70,33.1,18.7,7.1,15.5,45.6,1.8,6.0,30.3,2.7,3.6,75.2,0.9,4.6,5.5,2.5,1.9,0.6,0.4,2.4,30.0,4,0,-0.8,Kyle Kuzma,90
2017-18,LAL,77,31.2,16.1,6.1,13.5,45.0,2.1,5.6,36.6,1.9,2.7,70.7,1.1,5.1,6.3,1.8,1.8,0.6,0.4,2.1,27.8,17,0,-1.6,Kyle Kuzma,90
2024-25,CHA,22,33.7,30.1,10.5,24.6,42.5,4.5,13.0,34.6,4.7,5.5,84.4,0.9,4.5,5.3,7.4,4.1,1.3,0.2,3.7,48.1,6,0,-1.8,Lamelo Ball,4
2023-24,CHA,22,32.3,23.9,8.3,19.2,43.3,3.2,9.0,35.5,4.1,4.7,86.5,1.3,3.8,5.1,8.0,3.8,1.8,0.2,3.6,44.3,7,1,-6.3,Lamelo Ball,4
2022-23,CHA,36,35.2,23.3,8.2,20.0,41.1,4.0,10.6,37.6,2.8,3.4,84.3,1.2,5.3,6.4,8.4,3.6,1.3,0.3,3.3,44.8,17,3,-4.2,Lamelo Ball,4
2021-22,CHA,75,32.3,20.1,7.2,16.7,42.9,2.9,7.5,38.9,2.8,3.2,87.2,1.4,5.2,6.7,7.6,3.3,1.6,0.4,3.2,42.2,23,5,1.3,Lamelo Ball,4
2020-21,CHA,51,28.8,15.7,5.7,13.2,43.6,1.8,5.1,35.2,2.5,3.2,75.8,1.2,4.7,5.9,6.1,2.8,1.6,0.4,2.7,35.0,7,1,-1.6,Lamelo Ball,4
2024-25,UTA,28,31.9,19.3,6.1,14.1,43.0,2.8,7.8,35.8,4.4,4.9,89.1,1.8,4.5,6.3,2.0,1.4,0.8,0.3,1.6,31.6,3,0,-4.9,Lauri Markkanen,53
2023-24,UTA,55,33.1,23.2,7.8,16.2,48.0,3.2,8.0,39.9,4.5,5.0,89.9,2.2,5.9,8.2,2.0,1.4,0.9,0.5,1.8,38.8,19,0,0.4,Lauri Markkanen,53
2022-23,UTA,66,34.4,25.6,8.7,17.3,49.9,3.0,7.7,39.2,5.3,6.0,87.5,2.0,6.7,8.6,1.9,1.9,0.6,0.6,2.1,40.5,28,0,2.5,Lauri Markkanen,53
2021-22,CLE,61,30.8,14.8,5.1,11.5,44.5,2.2,6.2,35.8,2.3,2.6,86.8,1.0,4.7,5.7,1.3,0.9,0.7,0.5,2.1,26.3,3,0,2.8,Lauri Markkanen,53
2020-21,CHI,51,25.8,13.6,4.9,10.2,48.0,2.3,5.8,40.2,1.5,1.8,82.6,0.7,4.6,5.3,0.9,1.0,0.5,0.3,1.5,22.6,2,0,-0.9,Lauri Markkanen,53
2019-20,CHI,50,29.8,14.7,5.0,11.8,42.5,2.2,6.3,34.4,2.5,3.1,82.4,1.2,5.1,6.3,1.5,1.6,0.8,0.5,1.9,26.8,3,0,-1.4,Lauri Markkanen,53
2018-19,CHI,52,32.3,18.7,6.6,15.3,43.0,2.3,6.4,36.1,3.3,3.8,87.2,1.4,7.6,9.0,1.4,1.6,0.7,0.6,2.3,34.1,20,0,-3.8,Lauri Markkanen,53
2017-18,CHI,68,29.7,15.2,5.5,12.7,43.4,2.1,5.9,36.2,2.1,2.4,84.3,1.2,6.3,7.5,1.2,1.2,0.6,0.6,1.5,28.2,14,0,-5.7,Lauri Markkanen,53
2024-25,LAL,33,34.9,23.8,9.2,18.1,50.7,2.2,5.7,38.6,3.3,4.3,76.9,0.9,6.8,7.7,8.8,3.7,0.8,0.5,1.4,46.6,17,8,-4.0,LeBron James,27
2023-24,LAL,71,35.3,25.7,9.6,17.9,54.0,2.1,5.1,41.0,4.3,5.7,75.0,0.9,6.4,7.3,8.3,3.5,1.3,0.5,1.1,48.8,27,5,3.1,LeBron James,27
2022-23,LAL,55,35.5,28.9,11.1,22.2,50.0,2.2,6.9,32.1,4.6,5.9,76.8,1.2,7.1,8.3,6.8,3.2,0.9,0.6,1.6,50.3,18,2,3.9,LeBron James,27
2021-22,LAL,56,37.2,30.3,11.4,21.8,52.4,2.9,8.0,35.9,4.5,6.0,75.6,1.1,7.1,8.2,6.2,3.5,1.3,1.1,2.2,53.0,21,6,-2.1,LeBron James,27
2020-21,LAL,45,33.4,25.0,9.4,18.3,51.3,2.3,6.3,36.5,4.0,5.7,69.8,0.6,7.0,7.7,7.8,3.7,1.1,0.6,1.6,47.0,18,5,6.4,LeBron James,27
2019-20,LAL,67,34.6,25.3,9.6,19.4,49.3,2.2,6.3,34.8,3.9,5.7,69.3,1.0,6.9,7.8,10.2,3.9,1.2,0.5,1.8,51.3,46,13,6.6,LeBron James,27
2018-19,LAL,55,35.2,27.4,10.1,19.9,51.0,2.0,5.9,33.9,5.1,7.6,66.5,1.0,7.4,8.5,8.3,3.6,1.3,0.6,1.7,52.0,32,8,2.1,LeBron James,27
2017-18,CLE,82,36.9,27.5,10.5,19.3,54.2,1.8,5.0,36.7,4.7,6.5,73.1,1.2,7.5,8.6,9.1,4.2,1.4,0.9,1.7,54.1,52,18,1.3,LeBron James,27
2016-17,CLE,74,37.8,26.4,9.9,18.2,54.8,1.7,4.6,36.3,4.8,7.2,67.4,1.3,7.3,8.6,8.7,4.1,1.2,0.6,1.8,51.3,42,13,6.5,LeBron James,27
2015-16,CLE,76,35.6,25.3,9.7,18.6,52.0,1.1,3.7,30.9,4.7,6.5,73.1,1.5,6.0,7.4,6.8,3.3,1.4,0.6,1.9,47.1,28,3,8.1,LeBron James,27
2014-15,CLE,69,36.1,25.3,9.0,18.5,48.8,1.7,4.9,35.4,5.4,7.7,71.0,0.7,5.3,6.0,7.4,3.9,1.6,0.7,2.0,46.5,22,2,7.8,LeBron James,27
2013-14,MIA,77,37.7,27.1,10.0,17.6,56.7,1.5,4.0,37.9,5.7,7.6,75.0,1.1,5.9,6.9,6.3,3.5,1.6,0.3,1.6,47.2,12,1,5.3,LeBron James,27
2012-13,MIA,76,37.9,26.8,10.1,17.8,56.5,1.4,3.3,40.6,5.3,7.0,75.3,1.3,6.8,8.0,7.3,3.0,1.7,0.9,1.4,52.1,36,4,9.5,LeBron James,27
2011-12,MIA,62,37.5,27.1,10.0,18.9,53.1,0.9,2.4,36.2,6.2,8.1,77.1,1.5,6.4,7.9,6.2,3.4,1.9,0.8,1.5,50.6,23,0,7.6,LeBron James,27
2010-11,MIA,79,38.8,26.7,9.6,18.8,51.0,1.2,3.5,33.0,6.4,8.4,75.9,1.0,6.5,7.5,7.0,3.6,1.6,0.6,2.1,49.2,31,4,7.8,LeBron James,27
2009-10,CLE,76,39.0,29.7,10.1,20.1,50.3,1.7,5.1,33.3,7.8,10.2,76.7,0.9,6.4,7.3,8.6,3.4,1.6,1.0,1.6,55.8,31,4,8.6,LeBron James,27
2008-09,CLE,81,37.7,28.4,9.7,19.9,48.9,1.6,4.7,34.4,7.3,9.4,78.0,1.3,6.3,7.6,7.2,3.0,1.7,1.1,1.7,53.9,29,7,10.8,LeBron James,27
2007-08,CLE,75,40.4,30.0,10.6,21.9,48.4,1.5,4.8,31.5,7.3,10.3,71.2,1.8,6.1,7.9,7.2,3.4,1.8,1.1,2.2,55.6,31,7,1.8,LeBron James,27
2006-07,CLE,78,40.9,27.3,9.9,20.8,47.6,1.3,4.0,31.9,6.3,9.0,69.8,1.1,5.7,6.7,6.0,3.2,1.6,0.7,2.2,48.2,16,1,4.8,LeBron James,27
2005-06,CLE,79,42.5,31.4,11.1,23.1,48.0,1.6,4.8,33.5,7.6,10.3,73.8,0.9,6.1,7.0,6.6,3.3,1.6,0.8,2.3,53.6,21,5,3.5,LeBron James,27
2004-05,CLE,80,42.3,27.2,9.9,21.1,47.2,1.4,3.9,35.1,6.0,8.0,75.0,1.4,6.0,7.4,7.2,3.3,2.2,0.7,1.8,52.1,25,4,1.9,LeBron James,27
2003-04,CLE,79,39.6,20.9,7.9,18.9,41.7,0.8,2.7,29.0,4.4,5.8,75.4,1.3,4.2,5.5,5.9,3.5,1.6,0.7,1.9,40.0,12,0,-1.8,LeBron James,27
2024-25,DAL,22,35.7,28.1,9.8,21.2,46.4,3.4,9.6,35.4,5.1,6.6,76.7,0.7,7.6,8.3,7.8,3.4,2.0,0.4,2.6,53.7,10,3,7.6,Luka Doncic,7
2023-24,DAL,70,37.5,33.9,11.5,23.6,48.7,4.1,10.6,38.2,6.8,8.7,78.6,0.8,8.4,9.2,9.8,4.0,1.4,0.5,2.1,61.5,49,21,4.6,Luka Doncic,7
2022-23,DAL,66,36.2,32.4,10.9,22.0,49.6,2.8,8.2,34.2,7.8,10.5,74.2,0.8,7.8,8.6,8.0,3.6,1.4,0.5,2.5,56.8,36,10,1.9,Luka Doncic,7
2021-22,DAL,65,35.4,28.4,9.9,21.6,45.7,3.1,8.8,35.3,5.6,7.5,74.4,0.9,8.3,9.1,8.7,4.5,1.2,0.6,2.2,53.1,44,10,2.2,Luka Doncic,7
2020-21,DAL,66,34.3,27.7,9.8,20.5,47.9,2.9,8.3,35.0,5.2,7.1,73.0,0.8,7.2,8.0,8.6,4.3,1.0,0.5,2.3,50.5,26,11,2.5,Luka Doncic,7
2019-20,DAL,61,33.6,28.8,9.5,20.6,46.3,2.8,8.9,31.6,7.0,9.2,75.8,1.3,8.1,9.4,8.8,4.3,1.0,0.2,2.5,52.8,39,17,4.1,Luka Doncic,7
2018-19,DAL,72,32.2,21.2,7.0,16.5,42.7,2.3,7.1,32.7,4.8,6.7,71.3,1.2,6.6,7.8,6.0,3.4,1.1,0.3,1.9,40.3,24,8,-1.6,Luka Doncic,7
2024-25,DET,36,28.2,16.0,5.6,13.4,41.8,3.7,9.3,39.6,1.1,1.6,70.2,0.6,2.5,3.1,1.8,1.1,0.9,0.1,1.3,24.1,1,0,0.6,Malik Beasley,83
2023-24,MIL,79,29.6,11.3,4.1,9.1,44.3,2.8,6.9,41.3,0.3,0.4,71.4,0.5,3.2,3.7,1.4,0.7,0.7,0.1,2.0,19.6,1,0,3.7,Malik Beasley,83
2022-23,TOT,81,25.8,12.7,4.6,11.6,39.5,2.9,8.1,35.7,0.6,0.8,76.9,0.4,3.1,3.5,1.5,1.1,0.8,0.1,1.3,20.8,1,0,-1.1,Malik Beasley,83
2022-23,LAL,26,23.9,11.1,4.0,10.3,39.2,2.5,7.2,35.3,0.5,0.8,61.9,0.3,3.0,3.3,1.2,1.2,0.8,0.0,1.2,18.3,0,0,-0.6,Malik Beasley,83
2022-23,UTA,55,26.8,13.4,4.8,12.2,39.6,3.1,8.6,35.9,0.7,0.8,84.1,0.5,3.1,3.6,1.7,1.1,0.8,0.1,1.4,22.0,1,0,-1.3,Malik Beasley,83
2021-22,MIN,79,25.0,12.1,4.2,10.8,39.1,3.0,8.1,37.7,0.6,0.8,81.7,0.3,2.5,2.9,1.5,0.5,0.5,0.2,1.1,19.3,0,0,1.0,Malik Beasley,83
2020-21,MIN,37,32.8,19.6,7.1,16.2,44.0,3.5,8.7,39.9,1.8,2.2,85.0,0.8,3.6,4.4,2.4,1.6,0.8,0.2,1.7,29.8,0,0,-5.3,Malik Beasley,83
2019-20,TOT,55,22.0,11.2,4.1,9.7,42.5,1.9,5.0,38.8,1.0,1.2,81.8,0.3,2.4,2.7,1.4,1.0,0.7,0.1,1.4,18.0,1,0,-0.9,Malik Beasley,83
2019-20,MIN,14,33.1,20.7,7.9,16.6,47.2,3.5,8.2,42.6,1.5,2.0,75.0,0.6,4.4,5.1,1.9,1.5,0.6,0.1,1.9,30.6,1,0,-5.5,Malik Beasley,83
2019-20,DEN,41,18.2,7.9,2.9,7.3,38.9,1.4,3.9,36.0,0.8,0.9,86.8,0.2,1.7,1.9,1.2,0.9,0.8,0.1,1.2,13.8,0,0,0.7,Malik Beasley,83
2018-19,DEN,81,23.2,11.3,4.3,9.1,47.4,2.0,5.0,40.2,0.7,0.8,84.8,0.4,2.0,2.5,1.2,0.7,0.7,0.1,1.4,17.8,0,0,1.7,Malik Beasley,83
2017-18,DEN,62,9.4,3.2,1.2,2.9,41.0,0.5,1.3,34.1,0.4,0.5,66.7,0.2,0.9,1.1,0.5,0.4,0.2,0.1,0.6,6.0,0,0,-0.4,Malik Beasley,83
2016-17,DEN,22,7.5,3.8,1.5,3.3,45.2,0.4,1.3,32.1,0.4,0.5,80.0,0.2,0.5,0.8,0.5,0.4,0.3,0.0,0.5,6.0,0,0,2.6,Malik Beasley,83
2024-25,SAC,30,30.8,17.0,6.0,13.7,43.9,2.4,7.0,34.9,2.6,2.9,88.5,0.3,3.3,3.6,5.2,2.0,0.9,0.5,2.5,31.6,3,0,3.1,Malik Monk   ,72
2023-24,SAC,72,26.0,15.4,5.5,12.4,44.3,2.1,5.9,35.0,2.4,2.8,82.9,0.4,2.6,2.9,5.1,2.1,0.6,0.5,2.2,28.1,2,0,0.1,Malik Monk   ,72
2022-23,SAC,77,22.3,13.5,4.6,10.3,44.8,1.9,5.2,35.9,2.4,2.7,88.9,0.4,2.2,2.6,3.9,1.9,0.6,0.3,1.6,23.3,0,0,0.9,Malik Monk   ,72
2021-22,LAL,76,28.1,13.8,5.1,10.9,47.3,2.3,5.8,39.1,1.2,1.5,79.5,0.5,2.9,3.4,2.9,1.6,0.8,0.4,1.8,24.1,1,0,0.7,Malik Monk   ,72
2020-21,CHA,42,20.9,11.7,4.1,9.5,43.4,2.0,5.0,40.1,1.4,1.7,81.9,0.3,2.1,2.4,2.1,1.3,0.5,0.1,1.1,18.0,0,0,0.8,Malik Monk   ,72
2019-20,CHA,55,21.3,10.3,3.9,8.9,43.4,1.1,3.7,28.4,1.5,1.8,82.0,0.5,2.4,2.9,2.1,1.4,0.5,0.3,1.3,17.6,1,0,-4.2,Malik Monk   ,72
2018-19,CHA,73,17.2,8.9,3.1,8.0,38.7,1.5,4.5,33.0,1.2,1.4,88.2,0.2,1.7,1.9,1.6,1.2,0.5,0.3,1.5,14.7,0,0,-0.6,Malik Monk   ,72
2017-18,CHA,63,13.5,6.7,2.4,6.7,36.0,1.3,3.9,34.2,0.5,0.6,84.2,0.1,0.9,1.0,1.4,0.8,0.3,0.1,1.0,10.7,0,0,-3.0,Malik Monk   ,72
2024-25,DEN,34,34.7,19.1,7.3,13.9,52.4,2.7,6.3,42.3,1.9,2.6,71.1,1.6,5.0,6.5,2.6,1.4,0.7,0.4,2.1,32.7,5,0,5.5,Micheal Porter Jr.,54
2023-24,DEN,81,31.7,16.7,6.4,13.3,48.4,2.7,6.8,39.7,1.1,1.4,83.6,1.3,5.7,7.0,1.5,1.1,0.5,0.7,1.8,29.8,14,0,5.8,Micheal Porter Jr.,54
2022-23,DEN,62,29.0,17.4,6.4,13.2,48.7,3.0,7.3,41.4,1.5,1.9,80.0,1.0,4.5,5.5,1.0,1.1,0.6,0.5,1.9,27.7,3,0,6.7,Micheal Porter Jr.,54
2021-22,DEN,9,29.4,9.9,4.1,11.4,35.9,1.1,5.3,20.8,0.6,1.0,55.6,1.0,5.6,6.6,1.9,1.3,1.1,0.2,1.8,23.3,1,0,6.4,Micheal Porter Jr.,54
2020-21,DEN,61,31.3,19.0,7.3,13.4,54.2,2.8,6.3,44.5,1.7,2.2,79.1,1.5,5.8,7.3,1.1,1.3,0.7,0.9,2.1,32.9,15,0,5.9,Micheal Porter Jr.,54
2019-20,DEN,55,16.4,9.3,3.5,7.0,50.9,1.1,2.7,42.2,1.1,1.3,83.3,1.2,3.5,4.7,0.8,0.9,0.5,0.5,1.8,18.2,9,0,0.4,Micheal Porter Jr.,54
2024-25,NYK,37,39.2,18.6,7.7,15.2,50.6,2.4,6.7,34.9,0.8,1.2,70.5,0.9,2.4,3.3,3.2,1.6,1.1,0.5,1.5,30.6,0,0,5.9,Mikal Bridges,57
2023-24,BKN,82,34.8,19.6,6.9,15.8,43.6,2.7,7.2,37.2,3.1,3.9,81.4,0.8,3.7,4.5,3.6,2.0,1.0,0.4,1.4,32.6,3,0,-2.3,Mikal Bridges,57
